Entity,Code,Year,Solar (TWh – sub method)
Spain,ESP,2004,0.152
Spain,ESP,2005,0.11
Spain,ESP,2006,0.318
Spain,ESP,2007,1.349
Spain,ESP,2008,6.805
Spain,ESP,2009,15.916
Spain,ESP,2010,18.42
Spain,ESP,2011,22.493
Spain,ESP,2012,30.821
Spain,ESP,2013,33.567
Spain,ESP,2014,34.797
Spain,ESP,2015,35.059
Spain,ESP,2016,34.306
Spain,ESP,2017,35.802
Spain,ESP,2018,31.674
Spain,ESP,2019,37.411
Spain,ESP,2020,51.329
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.001
Sri Lanka,LKA,2001,0.002
Sri Lanka,LKA,2002,0.004
Sri Lanka,LKA,2003,0.007
Sri Lanka,LKA,2004,0.01
Sri Lanka,LKA,2005,0.012
Sri Lanka,LKA,2006,0.014
Sri Lanka,LKA,2007,0.016
Sri Lanka,LKA,2008,0.017
Sri Lanka,LKA,2009,0.018
Sri Lanka,LKA,2010,0.019
Sri Lanka,LKA,2011,0.023
Sri Lanka,LKA,2012,0.026
Sri Lanka,LKA,2013,0.037
Sri Lanka,LKA,2014,0.071
Sri Lanka,LKA,2015,0.123
Sri Lanka,LKA,2016,0.209
Sri Lanka,LKA,2017,0.562
Sri Lanka,LKA,2018,0.799
Sri Lanka,LKA,2019,0.925
Sri Lanka,LKA,2020,0.987
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.003
Sweden,SWE,1994,0.003
Sweden,SWE,1995,0.003
Sweden,SWE,1996,0.003
Sweden,SWE,1997,0.003
Sweden,SWE,1998,0.003
Sweden,SWE,1999,0.003
Sweden,SWE,2000,0.003
Sweden,SWE,2001,0.006
Sweden,SWE,2002,0.005
Sweden,SWE,2003,0.005
Sweden,SWE,2004,0.005
Sweden,SWE,2005,0.005
Sweden,SWE,2006,0.005
Sweden,SWE,2007,0.008
Sweden,SWE,2008,0.011
Sweden,SWE,2009,0.018
Sweden,SWE,2010,0.023
Sweden,SWE,2011,0.034
Sweden,SWE,2012,0.049
Sweden,SWE,2013,0.09
Sweden,SWE,2014,0.12
Sweden,SWE,2015,0.245
Sweden,SWE,2016,0.36
Sweden,SWE,2017,0.575
Sweden,SWE,2018,0.972
Sweden,SWE,2019,1.642
Sweden,SWE,2020,2.606
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.003
Switzerland,CHE,1991,0.006
Switzerland,CHE,1992,0.008
Switzerland,CHE,1993,0.011
Switzerland,CHE,1994,0.014
Switzerland,CHE,1995,0.017
Switzerland,CHE,1996,0.019
Switzerland,CHE,1997,0.019
Switzerland,CHE,1998,0.022
Switzerland,CHE,1999,0.028
Switzerland,CHE,2000,0.031
Switzerland,CHE,2001,0.036
Switzerland,CHE,2002,0.041
Switzerland,CHE,2003,0.049
Switzerland,CHE,2004,0.049
Switzerland,CHE,2005,0.056
Switzerland,CHE,2006,0.064
Switzerland,CHE,2007,0.077
Switzerland,CHE,2008,0.098
Switzerland,CHE,2009,0.142
Switzerland,CHE,2010,0.245
Switzerland,CHE,2011,0.435
Switzerland,CHE,2012,0.77
Switzerland,CHE,2013,1.28
Switzerland,CHE,2014,2.143
Switzerland,CHE,2015,2.831
Switzerland,CHE,2016,3.352
Switzerland,CHE,2017,4.208
Switzerland,CHE,2018,4.834
Switzerland,CHE,2019,5.393
Switzerland,CHE,2020,6.472
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0
Taiwan,TWN,2001,0.001
Taiwan,TWN,2002,0.001
Taiwan,TWN,2003,0.001
Taiwan,TWN,2004,0.002
Taiwan,TWN,2005,0.003
Taiwan,TWN,2006,0.004
Taiwan,TWN,2007,0.006
Taiwan,TWN,2008,0.012
Taiwan,TWN,2009,0.024
Taiwan,TWN,2010,0.057
Taiwan,TWN,2011,0.16
Taiwan,TWN,2012,0.412
Taiwan,TWN,2013,0.822
Taiwan,TWN,2014,1.346
Taiwan,TWN,2015,2.151
Taiwan,TWN,2016,2.789
Taiwan,TWN,2017,4.169
Taiwan,TWN,2018,6.74
Taiwan,TWN,2019,9.94
Taiwan,TWN,2020,15.014
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.098
Thailand,THA,2007,0.103
Thailand,THA,2008,0.103
Thailand,THA,2009,0.116
Thailand,THA,2010,0.152
Thailand,THA,2011,0.245
Thailand,THA,2012,1.284
Thailand,THA,2013,3.219
Thailand,THA,2014,4.921
Thailand,THA,2015,6.016
Thailand,THA,2016,8.492
Thailand,THA,2017,11.358
Thailand,THA,2018,11.276
Thailand,THA,2019,11.311
Thailand,THA,2020,11.269
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0.002
Trinidad and Tobago,TTO,2002,0.003
Trinidad and Tobago,TTO,2003,0.004
Trinidad and Tobago,TTO,2004,0.006
Trinidad and Tobago,TTO,2005,0.006
Trinidad and Tobago,TTO,2006,0.007
Trinidad and Tobago,TTO,2007,0.008
Trinidad and Tobago,TTO,2008,0.008
Trinidad and Tobago,TTO,2009,0.009
Trinidad and Tobago,TTO,2010,0.01
Trinidad and Tobago,TTO,2011,0.01
Trinidad and Tobago,TTO,2012,0.01
Trinidad and Tobago,TTO,2013,0.01
Trinidad and Tobago,TTO,2014,0.011
Trinidad and Tobago,TTO,2015,0.013
Trinidad and Tobago,TTO,2016,0.013
Trinidad and Tobago,TTO,2017,0.013
Trinidad and Tobago,TTO,2018,0.012
Trinidad and Tobago,TTO,2019,0.012
Trinidad and Tobago,TTO,2020,0.012
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.006
Turkey,TUR,2011,0.007
Turkey,TUR,2012,0.011
Turkey,TUR,2013,0.017
Turkey,TUR,2014,0.044
Turkey,TUR,2015,0.491
Turkey,TUR,2016,2.623
Turkey,TUR,2017,7.223
Turkey,TUR,2018,19.385
Turkey,TUR,2019,22.905
Turkey,TUR,2020,26.73
Turkmenistan,TKM,1985,0
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0.001
Turkmenistan,TKM,2012,0.003
Turkmenistan,TKM,2013,0.005
Turkmenistan,TKM,2014,0.008
Turkmenistan,TKM,2015,0.013
Turkmenistan,TKM,2016,0.018
Turkmenistan,TKM,2017,0.017
Turkmenistan,TKM,2018,0.017
Turkmenistan,TKM,2019,0.017
Turkmenistan,TKM,2020,0.017
USSR,OWID_USS,1965,0
USSR,OWID_USS,1966,0
USSR,OWID_USS,1967,0
USSR,OWID_USS,1968,0
USSR,OWID_USS,1969,0
USSR,OWID_USS,1970,0
USSR,OWID_USS,1971,0
USSR,OWID_USS,1972,0
USSR,OWID_USS,1973,0
USSR,OWID_USS,1974,0
USSR,OWID_USS,1975,0
USSR,OWID_USS,1976,0
USSR,OWID_USS,1977,0
USSR,OWID_USS,1978,0
USSR,OWID_USS,1979,0
USSR,OWID_USS,1980,0
USSR,OWID_USS,1981,0
USSR,OWID_USS,1982,0
USSR,OWID_USS,1983,0
USSR,OWID_USS,1984,0
Ukraine,UKR,1985,0
Ukraine,UKR,1986,0
Ukraine,UKR,1987,0
Ukraine,UKR,1988,0
Ukraine,UKR,1989,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,0.078
Ukraine,UKR,2012,0.859
Ukraine,UKR,2013,1.459
Ukraine,UKR,2014,1.092
Ukraine,UKR,2015,1.205
Ukraine,UKR,2016,1.234
Ukraine,UKR,2017,1.804
Ukraine,UKR,2018,2.753
Ukraine,UKR,2019,7.262
Ukraine,UKR,2020,15.261
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.017
United Arab Emirates,ARE,2010,0.048
United Arab Emirates,ARE,2011,0.054
United Arab Emirates,ARE,2012,0.062
United Arab Emirates,ARE,2013,0.219
United Arab Emirates,ARE,2014,0.785
United Arab Emirates,ARE,2015,0.782
United Arab Emirates,ARE,2016,0.853
United Arab Emirates,ARE,2017,1.963
United Arab Emirates,ARE,2018,3.266
United Arab Emirates,ARE,2019,10.323
United Arab Emirates,ARE,2020,13.7
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.003
United Kingdom,GBR,1985,0.003
United Kingdom,GBR,1986,0.003
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0.003
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.003
United Kingdom,GBR,2000,0.003
United Kingdom,GBR,2001,0.006
United Kingdom,GBR,2002,0.008
United Kingdom,GBR,2003,0.008
United Kingdom,GBR,2004,0.011
United Kingdom,GBR,2005,0.022
United Kingdom,GBR,2006,0.029
United Kingdom,GBR,2007,0.037
United Kingdom,GBR,2008,0.045
United Kingdom,GBR,2009,0.052
United Kingdom,GBR,2010,0.105
United Kingdom,GBR,2011,0.631
United Kingdom,GBR,2012,3.487
United Kingdom,GBR,2013,5.147
United Kingdom,GBR,2014,10.317
United Kingdom,GBR,2015,19.056
United Kingdom,GBR,2016,26.174
United Kingdom,GBR,2017,28.689
United Kingdom,GBR,2018,31.653
United Kingdom,GBR,2019,31.988
United Kingdom,GBR,2020,31.582
United States,USA,1965,0
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.008
United States,USA,1984,0.015
United States,USA,1985,0.03
United States,USA,1986,0.039
United States,USA,1987,0.029
United States,USA,1988,0.026
United States,USA,1989,0.703
United States,USA,1990,1.03
United States,USA,1991,1.328
United States,USA,1992,1.136
United States,USA,1993,1.32
United States,USA,1994,1.394
United States,USA,1995,1.429
United States,USA,1996,1.504
United States,USA,1997,1.48
United States,USA,1998,1.457
United States,USA,1999,1.44
United States,USA,2000,1.44
United States,USA,2001,1.585
United States,USA,2002,1.65
United States,USA,2003,1.664
United States,USA,2004,1.89
United States,USA,2005,2.014
United States,USA,2006,2.204
United States,USA,2007,2.91
United States,USA,2008,4.311
United States,USA,2009,5.446
United States,USA,2010,7.856
United States,USA,2011,12.281
United States,USA,2012,23.277
United States,USA,2013,41.066
United States,USA,2014,74.353
United States,USA,2015,99.739
United States,USA,2016,139.37
United States,USA,2017,195.144
United States,USA,2018,234.392
United States,USA,2019,267.367
United States,USA,2020,330.522
Uzbekistan,UZB,1985,0
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0.001
Uzbekistan,UZB,2017,0.002
Uzbekistan,UZB,2018,0.017
Uzbekistan,UZB,2019,0.038
Uzbekistan,UZB,2020,0.038
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.006
Venezuela,VEN,2011,0.008
Venezuela,VEN,2012,0.013
Venezuela,VEN,2013,0.014
Venezuela,VEN,2014,0.017
Venezuela,VEN,2015,0.022
Venezuela,VEN,2016,0.025
Venezuela,VEN,2017,0.025
Venezuela,VEN,2018,0.024
Venezuela,VEN,2019,0.031
Venezuela,VEN,2020,0.031
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0.015
Vietnam,VNM,2011,0.015
Vietnam,VNM,2012,0.015
Vietnam,VNM,2013,0.015
Vietnam,VNM,2014,0.017
Vietnam,VNM,2015,0.017
Vietnam,VNM,2016,0.017
Vietnam,VNM,2017,0.023
Vietnam,VNM,2018,0.282
Vietnam,VNM,2019,10.195
Vietnam,VNM,2020,23.321
Western Africa,,1965,0
Western Africa,,1966,0
Western Africa,,1967,0
Western Africa,,1968,0
Western Africa,,1969,0
Western Africa,,1970,0
Western Africa,,1971,0
Western Africa,,1972,0
Western Africa,,1973,0
Western Africa,,1974,0
Western Africa,,1975,0
Western Africa,,1976,0
Western Africa,,1977,0
Western Africa,,1978,0
Western Africa,,1979,0
Western Africa,,1980,0
Western Africa,,1981,0
Western Africa,,1982,0
Western Africa,,1983,0
Western Africa,,1984,0
Western Africa,,1985,0
Western Africa,,1986,0
Western Africa,,1987,0
Western Africa,,1988,0
Western Africa,,1989,0
Western Africa,,1990,0
Western Africa,,1991,0
Western Africa,,1992,0
Western Africa,,1993,0
Western Africa,,1994,0
Western Africa,,1995,0
Western Africa,,1996,0
Western Africa,,1997,0
Western Africa,,1998,0
Western Africa,,1999,0
Western Africa,,2000,0.007
Western Africa,,2001,0.008
Western Africa,,2002,0.01
Western Africa,,2003,0.014
Western Africa,,2004,0.018
Western Africa,,2005,0.022
Western Africa,,2006,0.027
Western Africa,,2007,0.033
Western Africa,,2008,0.038
Western Africa,,2009,0.043
Western Africa,,2010,0.069
Western Africa,,2011,0.112
Western Africa,,2012,0.203
Western Africa,,2013,0.297
Western Africa,,2014,0.33
Western Africa,,2015,0.393
Western Africa,,2016,0.636
Western Africa,,2017,0.771
Western Africa,,2018,1.378
Western Africa,,2019,1.464
Western Africa,,2020,1.679
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
