Entity,Code,Year,Gas per capita (kWh)
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,17.248
South Korea,KOR,1987,528.29
South Korea,KOR,1988,675.97
South Korea,KOR,1989,647.857
South Korea,KOR,1990,737.254
South Korea,KOR,1991,845.119
South Korea,KOR,1992,1093.53
South Korea,KOR,1993,1351.137
South Korea,KOR,1994,1779.062
South Korea,KOR,1995,2129.105
South Korea,KOR,1996,2784.734
South Korea,KOR,1997,3351.541
South Korea,KOR,1998,3106.827
South Korea,KOR,1999,3750.958
South Korea,KOR,2000,4180.685
South Korea,KOR,2001,4560.782
South Korea,KOR,2002,5037.077
South Korea,KOR,2003,5247.287
South Korea,KOR,2004,6119.389
South Korea,KOR,2005,6524.005
South Korea,KOR,2006,6853.172
South Korea,KOR,2007,7399.19
South Korea,KOR,2008,7591.501
South Korea,KOR,2009,7192.172
South Korea,KOR,2010,9085.868
South Korea,KOR,2011,9730.718
South Korea,KOR,2012,10493.01
South Korea,KOR,2013,10919.671
South Korea,KOR,2014,9880.678
South Korea,KOR,2015,8982.092
South Korea,KOR,2016,9344.941
South Korea,KOR,2017,9737.755
South Korea,KOR,2018,11296.098
South Korea,KOR,2019,10938.706
South Korea,KOR,2020,11049.127
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,28.024
Spain,ESP,1970,22.058
Spain,ESP,1971,116.128
Spain,ESP,1972,337.986
Spain,ESP,1973,322.56
Spain,ESP,1974,398.575
Spain,ESP,1975,406.486
Spain,ESP,1976,461.613
Spain,ESP,1977,439.074
Spain,ESP,1978,445.279
Spain,ESP,1979,426.295
Spain,ESP,1980,541.997
Spain,ESP,1981,614.427
Spain,ESP,1982,665.85
Spain,ESP,1983,716.221
Spain,ESP,1984,584.746
Spain,ESP,1985,617.987
Spain,ESP,1986,725.744
Spain,ESP,1987,774.979
Spain,ESP,1988,997.875
Spain,ESP,1989,1278.297
Spain,ESP,1990,1474.253
Spain,ESP,1991,1656.789
Spain,ESP,1992,1727.43
Spain,ESP,1993,1689.183
Spain,ESP,1994,1846.138
Spain,ESP,1995,2256.827
Spain,ESP,1996,2517.975
Spain,ESP,1997,3284.33
Spain,ESP,1998,3357.759
Spain,ESP,1999,3819.737
Spain,ESP,2000,4334.727
Spain,ESP,2001,4615.129
Spain,ESP,2002,5201.256
Spain,ESP,2003,5828.83
Spain,ESP,2004,6758.305
Spain,ESP,2005,7883.389
Spain,ESP,2006,8119.509
Spain,ESP,2007,8135.165
Spain,ESP,2008,8811.212
Spain,ESP,2009,7794.111
Spain,ESP,2010,7712.703
Spain,ESP,2011,7145.938
Spain,ESP,2012,7059.813
Spain,ESP,2013,6462.34
Spain,ESP,2014,5883.955
Spain,ESP,2015,6115.842
Spain,ESP,2016,6244.7
Spain,ESP,2017,6798.262
Spain,ESP,2018,6745.629
Spain,ESP,2019,7697.257
Spain,ESP,2020,6932.65
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0
Sri Lanka,LKA,2001,0
Sri Lanka,LKA,2002,0
Sri Lanka,LKA,2003,0
Sri Lanka,LKA,2004,0
Sri Lanka,LKA,2005,0
Sri Lanka,LKA,2006,0
Sri Lanka,LKA,2007,0
Sri Lanka,LKA,2008,0
Sri Lanka,LKA,2009,0
Sri Lanka,LKA,2010,0
Sri Lanka,LKA,2011,0
Sri Lanka,LKA,2012,0
Sri Lanka,LKA,2013,0
Sri Lanka,LKA,2014,0
Sri Lanka,LKA,2015,0
Sri Lanka,LKA,2016,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2018,0
Sri Lanka,LKA,2019,0
Sri Lanka,LKA,2020,0
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,85.412
Sweden,SWE,1986,224.183
Sweden,SWE,1987,298.126
Sweden,SWE,1988,381.419
Sweden,SWE,1989,507.151
Sweden,SWE,1990,701.485
Sweden,SWE,1991,744.425
Sweden,SWE,1992,834.289
Sweden,SWE,1993,904.261
Sweden,SWE,1994,892.456
Sweden,SWE,1995,889.486
Sweden,SWE,1996,950.667
Sweden,SWE,1997,938.066
Sweden,SWE,1998,929.55
Sweden,SWE,1999,931.308
Sweden,SWE,2000,909.916
Sweden,SWE,2001,1024.729
Sweden,SWE,2002,1040.145
Sweden,SWE,2003,1033.647
Sweden,SWE,2004,1024.656
Sweden,SWE,2005,971.083
Sweden,SWE,2006,1010.179
Sweden,SWE,2007,1034.931
Sweden,SWE,2008,932.206
Sweden,SWE,2009,1234.286
Sweden,SWE,2010,1647.258
Sweden,SWE,2011,1290.498
Sweden,SWE,2012,1116.128
Sweden,SWE,2013,1064.306
Sweden,SWE,2014,867.07
Sweden,SWE,2015,956.048
Sweden,SWE,2016,1015.556
Sweden,SWE,2017,970.859
Sweden,SWE,2018,1019.769
Sweden,SWE,2019,1016.477
Sweden,SWE,2020,1047.435
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0.41
Switzerland,CHE,1970,62.593
Switzerland,CHE,1971,149.929
Switzerland,CHE,1972,188.761
Switzerland,CHE,1973,253.872
Switzerland,CHE,1974,532.268
Switzerland,CHE,1975,855.291
Switzerland,CHE,1976,892.917
Switzerland,CHE,1977,1021.859
Switzerland,CHE,1978,1124.636
Switzerland,CHE,1979,1264.533
Switzerland,CHE,1980,1443.388
Switzerland,CHE,1981,1554.182
Switzerland,CHE,1982,1634.922
Switzerland,CHE,1983,1787.473
Switzerland,CHE,1984,1981.273
Switzerland,CHE,1985,2061.637
Switzerland,CHE,1986,2099.09
Switzerland,CHE,1987,2237.509
Switzerland,CHE,1988,2239.447
Switzerland,CHE,1989,2418.394
Switzerland,CHE,1990,2566.938
Switzerland,CHE,1991,2853.183
Switzerland,CHE,1992,2966.332
Switzerland,CHE,1993,3077.626
Switzerland,CHE,1994,3005.375
Switzerland,CHE,1995,3284.963
Switzerland,CHE,1996,3534.374
Switzerland,CHE,1997,3397.469
Switzerland,CHE,1998,3485.731
Switzerland,CHE,1999,3999.752
Switzerland,CHE,2000,3961.5
Switzerland,CHE,2001,4102.92
Switzerland,CHE,2002,4004.103
Switzerland,CHE,2003,4204.297
Switzerland,CHE,2004,4304.505
Switzerland,CHE,2005,4381.307
Switzerland,CHE,2006,4219.581
Switzerland,CHE,2007,4065.51
Switzerland,CHE,2008,4282.827
Switzerland,CHE,2009,4062.294
Switzerland,CHE,2010,4482.554
Switzerland,CHE,2011,3926.558
Switzerland,CHE,2012,4249.917
Switzerland,CHE,2013,4420.057
Switzerland,CHE,2014,3783.48
Switzerland,CHE,2015,3998.21
Switzerland,CHE,2016,4158.757
Switzerland,CHE,2017,4138.847
Switzerland,CHE,2018,3893.825
Switzerland,CHE,2019,3964.257
Switzerland,CHE,2020,3733.081
Taiwan,TWN,1965,178.835
Taiwan,TWN,1966,194.36
Taiwan,TWN,1967,243.386
Taiwan,TWN,1968,333.064
Taiwan,TWN,1969,407.078
Taiwan,TWN,1970,376.581
Taiwan,TWN,1971,739.944
Taiwan,TWN,1972,843.825
Taiwan,TWN,1973,955.451
Taiwan,TWN,1974,987.684
Taiwan,TWN,1975,963.397
Taiwan,TWN,1976,1178.595
Taiwan,TWN,1977,1222.811
Taiwan,TWN,1978,1184.489
Taiwan,TWN,1979,1124.766
Taiwan,TWN,1980,1144.882
Taiwan,TWN,1981,960.238
Taiwan,TWN,1982,723.003
Taiwan,TWN,1983,738.545
Taiwan,TWN,1984,732.373
Taiwan,TWN,1985,647.499
Taiwan,TWN,1986,582.229
Taiwan,TWN,1987,581.541
Taiwan,TWN,1988,655.528
Taiwan,TWN,1989,653.089
Taiwan,TWN,1990,1037.327
Taiwan,TWN,1991,1491.877
Taiwan,TWN,1992,1466.03
Taiwan,TWN,1993,1521.398
Taiwan,TWN,1994,1833.535
Taiwan,TWN,1995,2034.855
Taiwan,TWN,1996,2063.503
Taiwan,TWN,1997,2407.637
Taiwan,TWN,1998,2837.945
Taiwan,TWN,1999,2872.653
Taiwan,TWN,2000,3080.779
Taiwan,TWN,2001,3297.074
Taiwan,TWN,2002,3662.138
Taiwan,TWN,2003,3753.277
Taiwan,TWN,2004,4535.371
Taiwan,TWN,2005,4545.15
Taiwan,TWN,2006,4850.128
Taiwan,TWN,2007,5122.693
Taiwan,TWN,2008,5545.83
Taiwan,TWN,2009,5395.816
Taiwan,TWN,2010,6675.9
Taiwan,TWN,2011,7323.1
Taiwan,TWN,2012,7660.651
Taiwan,TWN,2013,7658.714
Taiwan,TWN,2014,8031.757
Taiwan,TWN,2015,8566.444
Taiwan,TWN,2016,8876.807
Taiwan,TWN,2017,9818.596
Taiwan,TWN,2018,9972.898
Taiwan,TWN,2019,9783.779
Taiwan,TWN,2020,10448.3
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,57.035
Thailand,THA,1982,285.226
Thailand,THA,1983,329.611
Thailand,THA,1984,483.229
Thailand,THA,1985,623.896
Thailand,THA,1986,658.22
Thailand,THA,1987,896.286
Thailand,THA,1988,1039.587
Thailand,THA,1989,1003.114
Thailand,THA,1990,1072.392
Thailand,THA,1991,1312.081
Thailand,THA,1992,1408.269
Thailand,THA,1993,1580.606
Thailand,THA,1994,1733.331
Thailand,THA,1995,1777.236
Thailand,THA,1996,2047.876
Thailand,THA,1997,2538.617
Thailand,THA,1998,2678.397
Thailand,THA,1999,2941.341
Thailand,THA,2000,3366.878
Thailand,THA,2001,3865.417
Thailand,THA,2002,4165.701
Thailand,THA,2003,4403.139
Thailand,THA,2004,4578.032
Thailand,THA,2005,4900.808
Thailand,THA,2006,5015.953
Thailand,THA,2007,5314.442
Thailand,THA,2008,5552.565
Thailand,THA,2009,5701.552
Thailand,THA,2010,6429.88
Thailand,THA,2011,6563.856
Thailand,THA,2012,7169.285
Thailand,THA,2013,7170.697
Thailand,THA,2014,7297.733
Thailand,THA,2015,7416.337
Thailand,THA,2016,7331.207
Thailand,THA,2017,7236.521
Thailand,THA,2018,7204.489
Thailand,THA,2019,7316.22
Thailand,THA,2020,6712.46
Trinidad and Tobago,TTO,1965,12533.983
Trinidad and Tobago,TTO,1966,14603.457
Trinidad and Tobago,TTO,1967,16013.276
Trinidad and Tobago,TTO,1968,16701.382
Trinidad and Tobago,TTO,1969,16671.233
Trinidad and Tobago,TTO,1970,20224.884
Trinidad and Tobago,TTO,1971,19497.731
Trinidad and Tobago,TTO,1972,19894.69
Trinidad and Tobago,TTO,1973,18836.967
Trinidad and Tobago,TTO,1974,16959.478
Trinidad and Tobago,TTO,1975,15193.635
Trinidad and Tobago,TTO,1976,16864.888
Trinidad and Tobago,TTO,1977,19554.792
Trinidad and Tobago,TTO,1978,23026.946
Trinidad and Tobago,TTO,1979,23465.738
Trinidad and Tobago,TTO,1980,26119.111
Trinidad and Tobago,TTO,1981,28321.24
Trinidad and Tobago,TTO,1982,33866.64
Trinidad and Tobago,TTO,1983,34529.727
Trinidad and Tobago,TTO,1984,35647.683
Trinidad and Tobago,TTO,1985,36018.267
Trinidad and Tobago,TTO,1986,36450.22
Trinidad and Tobago,TTO,1987,38252.25
Trinidad and Tobago,TTO,1988,43677.525
Trinidad and Tobago,TTO,1989,43446.794
Trinidad and Tobago,TTO,1990,44740.688
Trinidad and Tobago,TTO,1991,45034.04
Trinidad and Tobago,TTO,1992,43251.154
Trinidad and Tobago,TTO,1993,48273.516
Trinidad and Tobago,TTO,1994,55026.642
Trinidad and Tobago,TTO,1995,58852.879
Trinidad and Tobago,TTO,1996,66275.148
Trinidad and Tobago,TTO,1997,71789.736
Trinidad and Tobago,TTO,1998,71683.846
Trinidad and Tobago,TTO,1999,73404.129
Trinidad and Tobago,TTO,2000,77441.334
Trinidad and Tobago,TTO,2001,85673.073
Trinidad and Tobago,TTO,2002,91846.528
Trinidad and Tobago,TTO,2003,105332.594
Trinidad and Tobago,TTO,2004,115265.283
Trinidad and Tobago,TTO,2005,126304.353
Trinidad and Tobago,TTO,2006,147987.722
Trinidad and Tobago,TTO,2007,150139.81
Trinidad and Tobago,TTO,2008,145750.186
Trinidad and Tobago,TTO,2009,144508.923
Trinidad and Tobago,TTO,2010,156158.544
Trinidad and Tobago,TTO,2011,153282.769
Trinidad and Tobago,TTO,2012,150474.354
Trinidad and Tobago,TTO,2013,150369.554
Trinidad and Tobago,TTO,2014,150550.893
Trinidad and Tobago,TTO,2015,143065.958
Trinidad and Tobago,TTO,2016,123003.338
Trinidad and Tobago,TTO,2017,132576.21
Trinidad and Tobago,TTO,2018,125012.603
Trinidad and Tobago,TTO,2019,125259.63
Trinidad and Tobago,TTO,2020,108049.19
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,7.385
Turkey,TUR,1983,7.933
Turkey,TUR,1984,7.562
Turkey,TUR,1985,9.549
Turkey,TUR,1986,79.842
Turkey,TUR,1987,97.809
Turkey,TUR,1988,218.158
Turkey,TUR,1989,569.703
Turkey,TUR,1990,598.951
Turkey,TUR,1991,721.435
Turkey,TUR,1992,776.492
Turkey,TUR,1993,836.933
Turkey,TUR,1994,873.431
Turkey,TUR,1995,1112.104
Turkey,TUR,1996,1273.912
Turkey,TUR,1997,1541.737
Turkey,TUR,1998,1603.545
Turkey,TUR,1999,1903.399
Turkey,TUR,2000,2205.394
Turkey,TUR,2001,2390.61
Turkey,TUR,2002,2554.203
Turkey,TUR,2003,3033.49
Turkey,TUR,2004,3158.951
Turkey,TUR,2005,3788.21
Turkey,TUR,2006,4246.426
Turkey,TUR,2007,4870.629
Turkey,TUR,2008,5012.633
Turkey,TUR,2009,4728.204
Turkey,TUR,2010,4952.655
Turkey,TUR,2011,5696.903
Turkey,TUR,2012,5802.899
Turkey,TUR,2013,5790.748
Turkey,TUR,2014,6040.012
Turkey,TUR,2015,5852.467
Turkey,TUR,2016,5575.075
Turkey,TUR,2017,6357.294
Turkey,TUR,2018,5736.276
Turkey,TUR,2019,5197.361
Turkey,TUR,2020,5497.63
Turkmenistan,TKM,1985,25200.507
Turkmenistan,TKM,1986,39832.591
Turkmenistan,TKM,1987,38605.754
Turkmenistan,TKM,1988,38154.25
Turkmenistan,TKM,1989,38406.846
Turkmenistan,TKM,1990,25186.418
Turkmenistan,TKM,1991,23997.554
Turkmenistan,TKM,1992,22639.566
Turkmenistan,TKM,1993,22013.313
Turkmenistan,TKM,1994,23384.859
Turkmenistan,TKM,1995,18042.781
Turkmenistan,TKM,1996,27837.815
Turkmenistan,TKM,1997,19293.664
Turkmenistan,TKM,1998,23400.22
Turkmenistan,TKM,1999,20667.504
Turkmenistan,TKM,2000,15856.516
Turkmenistan,TKM,2001,23049.809
Turkmenistan,TKM,2002,16264.32
Turkmenistan,TKM,2003,24952.756
Turkmenistan,TKM,2004,24352.105
Turkmenistan,TKM,2005,24494.452
Turkmenistan,TKM,2006,24932.381
Turkmenistan,TKM,2007,22925.428
Turkmenistan,TKM,2008,15990.442
Turkmenistan,TKM,2009,34172.173
Turkmenistan,TKM,2010,35917.324
Turkmenistan,TKM,2011,40075.314
Turkmenistan,TKM,2012,43543.792
Turkmenistan,TKM,2013,36022.871
Turkmenistan,TKM,2014,36519.994
Turkmenistan,TKM,2015,45615.515
Turkmenistan,TKM,2016,44354.256
Turkmenistan,TKM,2017,43001.618
Turkmenistan,TKM,2018,48526.455
Turkmenistan,TKM,2019,53066.58
Turkmenistan,TKM,2020,51896.957
Ukraine,UKR,1985,16691.433
Ukraine,UKR,1986,17560.908
Ukraine,UKR,1987,17891.315
Ukraine,UKR,1988,18916.293
Ukraine,UKR,1989,19091.36
Ukraine,UKR,1990,23505.679
Ukraine,UKR,1991,22336.586
Ukraine,UKR,1992,19059.309
Ukraine,UKR,1993,17135.22
Ukraine,UKR,1994,15051.287
Ukraine,UKR,1995,14169.465
Ukraine,UKR,1996,16540.535
Ukraine,UKR,1997,15010.651
Ukraine,UKR,1998,14021.19
Ukraine,UKR,1999,15034.68
Ukraine,UKR,2000,15192.799
Ukraine,UKR,2001,14860.505
Ukraine,UKR,2002,14754.388
Ukraine,UKR,2003,15176.015
Ukraine,UKR,2004,15173.059
Ukraine,UKR,2005,15399.878
Ukraine,UKR,2006,15026.47
Ukraine,UKR,2007,14247.303
Ukraine,UKR,2008,13593.772
Ukraine,UKR,2009,10639.04
Ukraine,UKR,2010,11914.863
Ukraine,UKR,2011,12303.185
Ukraine,UKR,2012,11404.713
Ukraine,UKR,2013,10532.64
Ukraine,UKR,2014,8937.214
Ukraine,UKR,2015,7121.005
Ukraine,UKR,2016,7027.123
Ukraine,UKR,2017,6786.265
Ukraine,UKR,2018,6908.871
Ukraine,UKR,2019,6432.227
Ukraine,UKR,2020,6708.494
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,26073.839
United Arab Emirates,ARE,1968,32033.757
United Arab Emirates,ARE,1969,28323.09
United Arab Emirates,ARE,1970,34923.614
United Arab Emirates,ARE,1971,46735.999
United Arab Emirates,ARE,1972,40653.51
United Arab Emirates,ARE,1973,42743.145
United Arab Emirates,ARE,1974,37543.59
United Arab Emirates,ARE,1975,29518.805
United Arab Emirates,ARE,1976,29650.798
United Arab Emirates,ARE,1977,44815.613
United Arab Emirates,ARE,1978,46795.482
United Arab Emirates,ARE,1979,45623.765
United Arab Emirates,ARE,1980,47052.191
United Arab Emirates,ARE,1981,55213.786
United Arab Emirates,ARE,1982,54575.187
United Arab Emirates,ARE,1983,47223.913
United Arab Emirates,ARE,1984,61635.945
United Arab Emirates,ARE,1985,72224.13
United Arab Emirates,ARE,1986,82846.208
United Arab Emirates,ARE,1987,89137.784
United Arab Emirates,ARE,1988,84971.931
United Arab Emirates,ARE,1989,97574.884
United Arab Emirates,ARE,1990,90171.35
United Arab Emirates,ARE,1991,102474.892
United Arab Emirates,ARE,1992,89051.273
United Arab Emirates,ARE,1993,88117.008
United Arab Emirates,ARE,1994,96506.667
United Arab Emirates,ARE,1995,100079.828
United Arab Emirates,ARE,1996,104253.681
United Arab Emirates,ARE,1997,105845.008
United Arab Emirates,ARE,1998,105325.346
United Arab Emirates,ARE,1999,103284.643
United Arab Emirates,ARE,2000,97777.982
United Arab Emirates,ARE,2001,95294.2
United Arab Emirates,ARE,2002,102131.037
United Arab Emirates,ARE,2003,99498.158
United Arab Emirates,ARE,2004,96359.935
United Arab Emirates,ARE,2005,89356.58
United Arab Emirates,ARE,2006,79763.513
United Arab Emirates,ARE,2007,77710.277
United Arab Emirates,ARE,2008,81772.024
United Arab Emirates,ARE,2009,72736.443
United Arab Emirates,ARE,2010,69323.632
United Arab Emirates,ARE,2011,68892.056
United Arab Emirates,ARE,2012,69933.945
United Arab Emirates,ARE,2013,70396.095
United Arab Emirates,ARE,2014,68844.981
United Arab Emirates,ARE,2015,77157.937
United Arab Emirates,ARE,2016,76841.381
United Arab Emirates,ARE,2017,76331.109
United Arab Emirates,ARE,2018,73891.627
United Arab Emirates,ARE,2019,73176.218
United Arab Emirates,ARE,2020,70391.055
United Kingdom,GBR,1965,158.452
United Kingdom,GBR,1966,153.663
United Kingdom,GBR,1967,257.119
United Kingdom,GBR,1968,577.781
United Kingdom,GBR,1969,1121.034
United Kingdom,GBR,1970,2128.304
United Kingdom,GBR,1971,3420.877
United Kingdom,GBR,1972,4841.987
United Kingdom,GBR,1973,5228.141
United Kingdom,GBR,1974,6243.773
United Kingdom,GBR,1975,6535.318
United Kingdom,GBR,1976,6927.5
United Kingdom,GBR,1977,7360.994
United Kingdom,GBR,1978,7635.064
United Kingdom,GBR,1979,8365.193
United Kingdom,GBR,1980,8339.757
United Kingdom,GBR,1981,8450.987
United Kingdom,GBR,1982,8405.697
United Kingdom,GBR,1983,8756.483
United Kingdom,GBR,1984,8949.876
United Kingdom,GBR,1985,9611.625
United Kingdom,GBR,1986,9752.767
United Kingdom,GBR,1987,9992.55
United Kingdom,GBR,1988,9492.297
United Kingdom,GBR,1989,9250.234
United Kingdom,GBR,1990,9604.353
United Kingdom,GBR,1991,10346.688
United Kingdom,GBR,1992,10269.125
United Kingdom,GBR,1993,11670.94
United Kingdom,GBR,1994,11984.288
United Kingdom,GBR,1995,12740.475
United Kingdom,GBR,1996,14795.885
United Kingdom,GBR,1997,15164.187
United Kingdom,GBR,1998,15713.657
United Kingdom,GBR,1999,16671.436
United Kingdom,GBR,2000,17198.932
United Kingdom,GBR,2001,17057.845
United Kingdom,GBR,2002,16777.423
United Kingdom,GBR,2003,16757.365
United Kingdom,GBR,2004,17034.122
United Kingdom,GBR,2005,16485.326
United Kingdom,GBR,2006,15497.899
United Kingdom,GBR,2007,15507.339
United Kingdom,GBR,2008,15742.611
United Kingdom,GBR,2009,14519.462
United Kingdom,GBR,2010,15520.522
United Kingdom,GBR,2011,12795.395
United Kingdom,GBR,2012,11917.62
United Kingdom,GBR,2013,11745.321
United Kingdom,GBR,2014,10708.086
United Kingdom,GBR,2015,10939.167
United Kingdom,GBR,2016,12168.357
United Kingdom,GBR,2017,11771.642
United Kingdom,GBR,2018,11846.601
United Kingdom,GBR,2019,11447.236
United Kingdom,GBR,2020,10679.009
United States,USA,1965,20823.778
United States,USA,1966,22203.338
United States,USA,1967,23212.724
United States,USA,1968,24619.425
United States,USA,1969,26264.713
United States,USA,1970,27438.171
United States,USA,1971,28036.789
United States,USA,1972,28072.278
United States,USA,1973,27595.49
United States,USA,1974,26401.928
United States,USA,1975,24016.373
United States,USA,1976,24272.837
United States,USA,1977,23559.458
United States,USA,1978,23422.926
United States,USA,1979,23976.943
United States,USA,1980,23258.994
United States,USA,1981,22486.278
United States,USA,1982,20706.85
United States,USA,1983,19244.312
United States,USA,1984,20362.798
United States,USA,1985,19415.999
United States,USA,1986,18026.656
United States,USA,1987,18986.716
United States,USA,1988,19670.859
United States,USA,1989,20703.605
United States,USA,1990,20508.514
United States,USA,1991,20758.975
United States,USA,1992,21259.586
United States,USA,1993,21575.07
United States,USA,1994,21854.252
United States,USA,1995,22551.478
United States,USA,1996,22691.422
United States,USA,1997,22543.295
United States,USA,1998,21883.487
United States,USA,1999,21693.316
United States,USA,2000,22306.241
United States,USA,2001,21104.765
United States,USA,2002,21585.671
United States,USA,2003,20778.407
United States,USA,2004,20681.327
United States,USA,2005,20176.494
United States,USA,2006,19699.767
United States,USA,2007,20762.517
United States,USA,2008,20722.262
United States,USA,2009,20163.675
United States,USA,2010,20976.373
United States,USA,2011,21124.679
United States,USA,2012,21911.694
United States,USA,2013,22345.834
United States,USA,2014,22664.613
United States,USA,2015,23173.274
United States,USA,2016,23190.787
United States,USA,2017,22763.076
United States,USA,2018,25121.525
United States,USA,2019,25807.625
United States,USA,2020,25136.358
Uzbekistan,UZB,1985,17240.133
Uzbekistan,UZB,1986,16211.939
Uzbekistan,UZB,1987,16562.347
Uzbekistan,UZB,1988,15936.839
Uzbekistan,UZB,1989,16444.031
Uzbekistan,UZB,1990,17091.539
Uzbekistan,UZB,1991,16824.353
Uzbekistan,UZB,1992,16520.83
Uzbekistan,UZB,1993,17606.605
Uzbekistan,UZB,1994,17509.476
Uzbekistan,UZB,1995,17586.514
Uzbekistan,UZB,1996,17969.21
Uzbekistan,UZB,1997,17315.701
Uzbekistan,UZB,1998,17098.832
Uzbekistan,UZB,1999,19508.619
Uzbekistan,UZB,2000,19650.283
Uzbekistan,UZB,2001,19538.626
Uzbekistan,UZB,2002,19866.083
Uzbekistan,UZB,2003,17688.198
Uzbekistan,UZB,2004,17646.232
Uzbekistan,UZB,2005,17754.765
Uzbekistan,UZB,2006,16155.351
Uzbekistan,UZB,2007,17215.875
Uzbekistan,UZB,2008,15973.755
Uzbekistan,UZB,2009,15703.608
Uzbekistan,UZB,2010,15445.426
Uzbekistan,UZB,2011,16342.755
Uzbekistan,UZB,2012,15701.004
Uzbekistan,UZB,2013,15418.596
Uzbekistan,UZB,2014,15956.061
Uzbekistan,UZB,2015,14983.859
Uzbekistan,UZB,2016,13780.073
Uzbekistan,UZB,2017,13486.09
Uzbekistan,UZB,2018,13667.114
Uzbekistan,UZB,2019,13472.065
Uzbekistan,UZB,2020,12857.678
Venezuela,VEN,1965,7756.725
Venezuela,VEN,1966,7865.457
Venezuela,VEN,1967,8338.072
Venezuela,VEN,1968,8331.53
Venezuela,VEN,1969,8305.725
Venezuela,VEN,1970,7509.485
Venezuela,VEN,1971,7061.094
Venezuela,VEN,1972,6814.501
Venezuela,VEN,1973,8154.517
Venezuela,VEN,1974,8373.751
Venezuela,VEN,1975,7914.204
Venezuela,VEN,1976,9534.475
Venezuela,VEN,1977,10115.25
Venezuela,VEN,1978,9922.585
Venezuela,VEN,1979,10807.488
Venezuela,VEN,1980,10824.299
Venezuela,VEN,1981,10593.055
Venezuela,VEN,1982,11006.753
Venezuela,VEN,1983,10557.853
Venezuela,VEN,1984,11378.416
Venezuela,VEN,1985,11103.845
Venezuela,VEN,1986,11913.21
Venezuela,VEN,1987,11315.686
Venezuela,VEN,1988,11295.399
